GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q86UD5	SLC9B2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B2RYK8|ensembl:ENSRNOP00000033064	9606	Ensembl		C
UniProtKB	Q86UD5	SLC9B2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-2889070		9606	Reactome		C
UniProtKB	Q86VD7	SLC25A42	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002167	9606	InterPro		C
UniProtKB	Q86VD7	SLC25A42	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q86VD7	SLC25A42	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q86WU2	LDHD	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7TPJ4|ensembl:ENSRNOP00000046399	9606	Ensembl		C
UniProtKB	Q86XE3	MICU3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-8949178		9606	Reactome		C
UniProtKB	Q86XE3	MICU3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-8953461		9606	Reactome		C
UniProtKB	Q86XF0	DHFR2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q86XF0	DHFR2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q86XF0	DHFR2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000315	IMP	PMID:21876188		9606	UniProt		C
UniProtKB	Q86Y39	NDUFA11	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q86Y39	NDUFA11	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q86Y39	NDUFA11	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-163217		9606	Reactome		C
UniProtKB	Q86Y39	NDUFA11	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799178		9606	Reactome		C
UniProtKB	Q86Y39	NDUFA11	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799179		9606	Reactome		C
UniProtKB	Q86Y39	NDUFA11	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799191		9606	Reactome		C
UniProtKB	Q86Y39	NDUFA11	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799196		9606	Reactome		C
UniProtKB	Q86Y39	NDUFA11	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799197		9606	Reactome		C
UniProtKB	Q86Y39	NDUFA11	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799202		9606	Reactome		C
UniProtKB	Q86Y39	NDUFA11	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039205	9606	InterPro		C
UniProtKB	Q86Y39	NDUFA11	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:12611891		9606	UniProt		C
UniProtKB	Q86Y39	NDUFA11	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001085916|UniProtKB:Q86Y39	9606	GO_Central		C
UniProtKB	Q86Y39	NDUFA11	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:27626371		9606	UniProt		C
UniProtKB	Q8IUX1	TMEM126B	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799179		9606	Reactome		C
UniProtKB	Q8IUX1	TMEM126B	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799196		9606	Reactome		C
UniProtKB	Q8IUX1	TMEM126B	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799197		9606	Reactome		C
UniProtKB	Q8IUX1	TMEM126B	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799199		9606	Reactome		C
UniProtKB	Q8IUX1	TMEM126B	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799202		9606	Reactome		C
UniProtKB	Q8IXM3	MRPL41	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	Q8IXM3	MRPL41	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	Q8IXM3	MRPL41	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	Q8IXM3	MRPL41	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	Q8IXM3	MRPL41	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	Q8IXM3	MRPL41	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	Q8IYU8	MICU2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000314	IDA	PMID:27099988		9606	UniProt		C
UniProtKB	Q8IYU8	MICU2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-8949178		9606	Reactome		C
UniProtKB	Q8IYU8	MICU2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-8953461		9606	Reactome		C
UniProtKB	Q8IYU8	MICU2	part_of	GO:1990246	uniplex complex	ECO:0000314	IDA	PMID:22925203		9606	MGI		C
UniProtKB	Q8IYU8	MICU2	part_of	GO:1990246	uniplex complex	ECO:0000314	IDA	PMID:24231807		9606	UniProt		C
UniProtKB	Q8IYU8	MICU2	part_of	GO:1990246	uniplex complex	ECO:0000314	IDA	PMID:24560927		9606	UniProt		C
UniProtKB	Q8IZJ6	TDH	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6798345		9606	Reactome		C
UniProtKB	Q8IZJ6	TDH	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6798667		9606	Reactome		C
UniProtKB	Q8N183	NDUFAF2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799179		9606	Reactome		C
UniProtKB	Q8N183	NDUFAF2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799196		9606	Reactome		C
UniProtKB	Q8N183	NDUFAF2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6800870		9606	Reactome		C
UniProtKB	Q8N413	SLC25A45	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q8N413	SLC25A45	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q8N442	GUF1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q8N442	GUF1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q8N5G0	SMIM20	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q8N5G0	SMIM20	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q8N5G0	SMIM20	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002167265|UniProtKB:Q8N5G0	9606	GO_Central		C
UniProtKB	Q8N5G0	SMIM20	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000314	IDA	PMID:26321642		9606	UniProt		C
UniProtKB	Q8N5N7	MRPL50	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	Q8N5N7	MRPL50	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	Q8N5N7	MRPL50	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	Q8N5N7	MRPL50	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	Q8N5N7	MRPL50	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	Q8N5N7	MRPL50	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	Q8N5S1	SLC25A41	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q8N5S1	SLC25A41	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q8N8Q8	COX18	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q8N8Q8	COX18	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q8N8Q8	COX18	part_of	GO:0031305	integral component of mitochondrial inner membrane	ECO:0000314	IDA	PMID:16212937		9606	UniProt		C
UniProtKB	Q8N8R3	SLC25A29	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q8N8R3	SLC25A29	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q8N8R3	SLC25A29	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-8959781		9606	Reactome		C
UniProtKB	Q8N983	MRPL43	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	Q8N983	MRPL43	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	Q8N983	MRPL43	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	Q8N983	MRPL43	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	Q8N983	MRPL43	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	Q8N983	MRPL43	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	Q8NBN7	RDH13	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000314	IDA	PMID:18039331		9606	UniProt		C
UniProtKB	Q8NBN7	RDH13	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5623643		9606	Reactome		C
UniProtKB	Q8NC60	NOA1	colocalizes_with	GO:0031314	extrinsic component of mitochondrial inner membrane	ECO:0000314	IDA	PMID:19103604		9606	UniProt		C
UniProtKB	Q8NC60	NOA1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q8NC60	NOA1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q8NC60	NOA1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JJG9|ensembl:ENSMUSP00000045948	9606	Ensembl		C
UniProtKB	Q8NCU8	MTLN	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q8NCU8	MTLN	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q8NCU8	MTLN	part_of	GO:0031305	integral component of mitochondrial inner membrane	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8BT35	9606	UniProt		C
UniProtKB	Q8NE62	CHDH	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q8NE62	CHDH	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q8NE62	CHDH	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6UPE0|ensembl:ENSRNOP00000021407	9606	Ensembl		C
UniProtKB	Q8NE62	CHDH	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6797961		9606	Reactome		C
UniProtKB	Q8NE86	MCU	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q8NE86	MCU	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q8NE86	MCU	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:M0RDI5|ensembl:ENSRNOP00000067686	9606	Ensembl		C
UniProtKB	Q8NE86	MCU	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000314	IDA	PMID:21685886		9606	UniProt		C
UniProtKB	Q8NE86	MCU	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000314	IDA	PMID:21685888		9606	UniProt		C
UniProtKB	Q8NE86	MCU	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-8949178		9606	Reactome		C
UniProtKB	Q8NE86	MCU	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-8953461		9606	Reactome		C
UniProtKB	Q8NE86	MCU	part_of	GO:0031305	integral component of mitochondrial inner membrane	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000335994|UniProtKB:Q8NE86|UniProtKB:Q9NWR8	9606	GO_Central		C
UniProtKB	Q8NE86	MCU	part_of	GO:0031305	integral component of mitochondrial inner membrane	ECO:0000314	IDA	PMID:23755363		9606	UniProt		C
UniProtKB	Q8NE86	MCU	part_of	GO:0031305	integral component of mitochondrial inner membrane	ECO:0000314	IDA	PMID:24231807		9606	UniProt		C
UniProtKB	Q8NE86	MCU	part_of	GO:0031305	integral component of mitochondrial inner membrane	ECO:0000314	IDA	PMID:27099988		9606	UniProt		C
UniProtKB	Q8NE86	MCU	part_of	GO:1990246	uniplex complex	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3UMR5|ensembl:ENSMUSP00000020312	9606	Ensembl		C
UniProtKB	Q8NE86	MCU	part_of	GO:1990246	uniplex complex	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000335994|UniProtKB:Q8NE86|UniProtKB:Q9NWR8	9606	GO_Central		C
UniProtKB	Q8NE86	MCU	part_of	GO:1990246	uniplex complex	ECO:0000314	IDA	PMID:22925203		9606	MGI		C
UniProtKB	Q8NE86	MCU	part_of	GO:1990246	uniplex complex	ECO:0000314	IDA	PMID:24231807		9606	UniProt		C
UniProtKB	Q8NE86	MCU	part_of	GO:1990246	uniplex complex	ECO:0000314	IDA	PMID:24560927		9606	UniProt		C
UniProtKB	Q8NEJ0	DUSP18	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q8NEJ0	DUSP18	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q8NI60	COQ8A	part_of	GO:0031314	extrinsic component of mitochondrial inner membrane	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000059693|SGD:S000003087	9606	GO_Central		C
UniProtKB	Q8TAA5	GRPEL2	part_of	GO:0001405	PAM complex, Tim23 associated import motor	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000478265|SGD:S000005758	9606	GO_Central		C
UniProtKB	Q8TBP6	SLC25A40	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q8TBP6	SLC25A40	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q8TCC3	MRPL30	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	Q8TCC3	MRPL30	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	Q8TCC3	MRPL30	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	Q8TCC3	MRPL30	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	Q8TCC3	MRPL30	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	Q8TCC3	MRPL30	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	Q8TF08	COX7B2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q8TF08	COX7B2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q8TF08	COX7B2	part_of	GO:0005746	mitochondrial respirasome	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008433	9606	InterPro		C
UniProtKB	Q8WUK0	PTPMT1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q8WUK0	PTPMT1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q8WUT9	SLC25A43	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q8WUT9	SLC25A43	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q8WWC4	MAIP1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000330676|SGD:S000000389	9606	GO_Central		C
UniProtKB	Q8WWC4	MAIP1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-8949649		9606	Reactome		C
UniProtKB	Q8WWC4	MAIP1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-8949659		9606	Reactome		C
UniProtKB	Q8WWC4	MAIP1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-8949661		9606	Reactome		C
UniProtKB	Q8WXG1	RSAD2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q8WXG1	RSAD2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q8WXG1	RSAD2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000314	IDA	PMID:21527675		9606	UniProt		C
UniProtKB	Q8WYQ3	CHCHD10	part_of	GO:0061617	MICOS complex	ECO:0000314	IDA	PMID:26666268		9606	UniProt		C
UniProtKB	Q92552	MRPS27	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	Q92552	MRPS27	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	Q92552	MRPS27	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	Q92552	MRPS27	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	Q92552	MRPS27	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	Q92552	MRPS27	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	Q92665	MRPS31	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	Q92665	MRPS31	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	Q92665	MRPS31	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	Q92665	MRPS31	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	Q92665	MRPS31	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	Q92665	MRPS31	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	Q96A35	MRPL24	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	Q96A35	MRPL24	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	Q96A35	MRPL24	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	Q96A35	MRPL24	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	Q96A35	MRPL24	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	Q96A35	MRPL24	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	Q96A46	SLC25A28	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q96A46	SLC25A28	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q96AQ8	MCUR1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q96AQ8	MCUR1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q96AQ8	MCUR1	part_of	GO:0031305	integral component of mitochondrial inner membrane	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001425503|UniProtKB:Q96AQ8	9606	GO_Central		C
UniProtKB	Q96AQ8	MCUR1	part_of	GO:0031305	integral component of mitochondrial inner membrane	ECO:0000314	IDA	PMID:23178883		9606	UniProt		C
UniProtKB	Q96BP2	CHCHD1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	Q96BP2	CHCHD1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	Q96BP2	CHCHD1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	Q96BP2	CHCHD1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	Q96BP2	CHCHD1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	Q96BP2	CHCHD1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	Q96BW9	TAMM41	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q96BW9	TAMM41	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q96BW9	TAMM41	part_of	GO:0031314	extrinsic component of mitochondrial inner membrane	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P53230	9606	UniProt		C
